link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags
https://archiveofourown.org/works/46653535,Crossaints Look Like Crescent Moons,hestiareads,2023-04-21,2023-04-21,1/1,English,400,27,6,1,231,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Norrie White","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Arif (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Arif (Lockwood & Co.)","Three things:Idk if Arif is canonically a Muslim but if he's not, well he is in this oneEid Mubarak Kareem to all Muslims celebrating :DLucy needs her chocolate drinks today",General Audiences,not a series,1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-05-07,2023-03-08,5.0,60.0,65.0,active,3,4,4
https://archiveofourown.org/works/46652290,this self (having shed its attachments) was free for the strangest adventures,OceanSpray5,2023-04-21,2023-04-21,1/1,English,"5,431",101,13,8,712,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Arif (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","""Your dare is to kiss any stranger here."" George looks around at the neon establishment as if it has personally offended him somehow. ""Have you even kissed someone after Paul in the 3rd grade?""""Course I have!""""Yeah right."" George scoffs at her defensive tone.""It'll be fine."" Lucy growls back, looking around the diner impatiently for someone not completely repulsive and easy to kiss for at least 5 seconds. ""That one! He looks... less disgusting than everyone else.""She can only see half his face from where it's hidden behind a book but the boy she's pointing out does seem quite handsome. His dark hair is neat, he appears well groomed by the look of his clothes, and he isn't eating an overly greasy meal for one. He's just reading. A half empty tea cup grows cold in front of him.""He's wearing a full suit in a 70s themed diner!"" George balks at the absurdity.Or, the Locklyle Nerve AU Meet-Cute only like one (1) person asked for and wouldn't leave me alone until I wrote it.",General Audiences,not a series,1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-04-21,2023-03-02,21.0,50.0,71.0,active,4,3,3
https://archiveofourown.org/works/46647835,It must be Love,OctoberSeventeenth,2023-04-21,2023-04-21,1/1,English,"2,654",66,2,2,880,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes","After their experience in the ghost realm Lucy and Lockwood quarantine in their room at the village’s inn. Barns has told them not to leave their room, probably mostly to avoid that they get involved with his investigation at the institute, but they make good use of the 3 days off work, to talk and maybe also some other things...Locklyle Fluff ensues.",Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes",1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-05-10,2023-03-15,2.0,56.0,58.0,active,3,4,4
https://archiveofourown.org/works/46368916,Knockdown Sales,chiiyo86,2023-04-21,2023-04-21,1/1,English,"6,705",14,0,0,154,No Archive Warnings Apply,Anthony Lockwood/Quill Kipps,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes","Quill Kipps, Anthony Lockwood, Kate Godwin","Quill Kipps, Anthony Lockwood, Kate Godwin","Working together on the Aickmere Brothers job, Quill and Lockwood have to battle Type Two ghosts as well as themselves - and each other.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-04-21,2019-07-28,21.0,1363.0,1384.0,active,4,3,3
https://archiveofourown.org/works/46644919,Human resources.,orphan_account,2023-04-21,2023-04-21,1/1,English,188,3,0,0,50,Creator Chose Not To Use Archive Warnings,No Romantic Relationship(s),"Quill Kipps, Anthony Lockwood, Kate Godwin","Steve Rotwell, Holly Munro","Steve Rotwell, Holly Munro","Holly Munro is sitting in an office, handing in her letter of resignation from the Rotwell Association.",Mature,not a series,1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-04-21,2015-04-29,21.0,2914.0,2935.0,active,3,2,2
https://archiveofourown.org/works/46626352,Portofino,OctoberSeventeenth,2023-04-20,2023-04-21,3/3,English,"1,352",7,2,1,163,Creator Chose Not To Use Archive Warnings,Quill Kipps & Anthony Lockwood,"Steve Rotwell, Holly Munro","Quill Kipps, Kat Godwin, Ned Shaw, Bobby Vernon, George Cubbins | George Karim, Anthony Lockwood","Quill Kipps, Kat Godwin, Ned Shaw, Bobby Vernon, George Cubbins | George Karim, Anthony Lockwood","It is the summer before Lucy moves to London.Quill Kipps and his team enjoy the perks of being the top team at Fittes and speculate about the motives of mysterious bastard Anthony Lockwood, who is now starting his own agency.Fitte's associate George Karim meets said mysterious bastard during a visit to the library and the two become friends.",Teen And Up Audiences,"Quill Kipps, Kat Godwin, Ned Shaw, Bobby Vernon, George Cubbins | George Karim, Anthony Lockwood",3,3,completed,2023-05-12,22.0,21.0,multichapter(complete),2023-05-10,2023-03-15,2.0,56.0,58.0,active,2,6,6
https://archiveofourown.org/works/46642321,Doors,Oighear,2023-04-21,2023-04-21,1/1,English,500,10,4,0,105,Major Character DeathNo Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood,"Quill Kipps, Kat Godwin, Ned Shaw, Bobby Vernon, George Cubbins | George Karim, Anthony Lockwood",Anthony Lockwood,Anthony Lockwood,"Day 21: “You’re on your own, kid”Anthony Lockwood’s house has so many doors and he hates all of them.They’re all closed now.",Teen And Up Audiences,Anthony Lockwood,1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-04-21,2023-04-21,21.0,0.0,21.0,active,6,1,1
https://archiveofourown.org/works/46637182,All the Words I Don't Have,ohmyoverland (Blackbirdy),2023-04-21,2023-04-21,1/1,English,"2,267",207,27,10,"1,126",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim",Someone sends Lucy flowers without a note. Lockwood takes it as a challenge.,General Audiences,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim",1,1,completed,2023-05-12,21.0,21.0,oneshot,2023-04-26,2023-03-23,16.0,34.0,50.0,active,1,4,4
https://archiveofourown.org/works/46633966,"Fish and chips, with a cold Fanta twist.",DropsOfAddiction,2023-04-20,2023-04-20,1/1,English,"3,380",148,16,5,"1,091",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, Flo Bones, George Cubbins | George Karim, Quill Kipps, Kat Godwin","Lucy Carlyle, Anthony Lockwood, Flo Bones, George Cubbins | George Karim, Quill Kipps, Kat Godwin","I was bored to tears, sat there like a loner, clutching my glass of champagne and I was hellishly uncomfortable too.I’d had to buy a new dress for this. Thankfully, this time Lockwood offered to pay for it, as a thank you for coming with him. The new bra that I’d been forced to get to go with it was digging mercilessly into my ribs.The dress itself was a floaty, short little number, a wrap dress, the sales assistant had called it.The bits all tied together into a bow at one side. It was a soft baby blue colour, satiny feeling and it wasn’t me at all.I suppose objectively it was very pretty. Lockwood certainly had kept staring at me in it, so I didn’t hate it as much as I wanted to. But it wasn’t a skirt and my comfy leggings, that’s for sure.",Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Flo Bones, George Cubbins | George Karim, Quill Kipps, Kat Godwin",1,1,completed,2023-05-12,22.0,22.0,oneshot,2023-05-04,2023-04-02,8.0,32.0,40.0,active,4,6,6
https://archiveofourown.org/works/46632634,the night is alive,shelly (relightthatspark),2023-04-20,2023-04-20,1/1,English,"1,355",22,3,2,206,No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Flo Bones, George Cubbins | George Karim, Quill Kipps, Kat Godwin",Anthony Lockwood,Anthony Lockwood,"The night is alive, but Lockwood is silent. Stuck with an empty heart, stubbornly beating, and heavy limbs that drag him from sunset to sunset. Friends at his side that, no matter how grateful he is to have, he can never stop thinking about how and when they'll be lost.",General Audiences,not a series,1,1,completed,2023-05-12,22.0,22.0,oneshot,2023-04-26,2023-03-26,16.0,31.0,47.0,active,6,1,1
https://archiveofourown.org/works/46588315,The family you choose,Saccharomyces_97,2023-04-18,2023-04-20,2/?,English,"6,776",66,23,8,606,Graphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Original Child Character(s), George Cubbins | George Karim, Holly Munro, Quill Kipps, Mary Carlyle","Lucy Carlyle, Anthony Lockwood, Original Child Character(s), George Cubbins | George Karim, Holly Munro, Quill Kipps, Mary Carlyle","When Lucy gets a letter from her estranged sister begging her to come back North to help with a ghostly problem, she doesn’t expect to meet a girl whose Talent is so similar to hers.Sadly, their stories are also very much alike: Unloved, exploited for their Talent, forced to become agents against their will way too young.But this time, Lucy won’t have it. She is not going to let another girl get traumatized in this town. She is going to protect this kid, even if she has to steal the child.____________________________or: the accidental child acquisition story no one asked for",Teen And Up Audiences,not a series,2,?,incomplete,2023-05-12,24.0,22.0,multichapter(updating),2023-05-04,2023-04-07,8.0,27.0,35.0,active,1,7,7
https://archiveofourown.org/works/46612807,Nice towel Luce…,DropsOfAddiction,2023-04-19,2023-04-19,1/1,English,"1,362",157,21,5,"1,088",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Original Child Character(s), George Cubbins | George Karim, Holly Munro, Quill Kipps, Mary Carlyle","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lockwood was right in front of me now, so close I could count the water droplets hanging off his floppy dark hair. I huffed, frustrated.He was ridiculous and he had no idea how he affected me. I decided to give him my best glare, just because it was safer than getting caught up in a little staring match with him, save me from combusting.He honest to god laughed then, the cheek of him, so comfortable standing there, clad in just a towel in the middle of my bedroom.I punched him lightly in the chest and regretted it instantly, because he was firm and his skin felt nice, plus I was just noticing he smelled like my lavender body wash.",Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",1,1,completed,2023-05-12,23.0,23.0,oneshot,2023-05-04,2023-04-02,8.0,32.0,40.0,active,7,3,3
https://archiveofourown.org/works/46612975,"Of Potatoes, Fish, Mushrooms and Sausages",hestiareads,2023-04-19,2023-04-19,1/1,English,"1,839",31,4,2,286,No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)",Basically Lucy and George goes to the farmer's market 😃Locklyle if you squint,General Audiences,not a series,1,1,completed,2023-05-12,23.0,23.0,oneshot,2023-05-07,2023-03-08,5.0,60.0,65.0,active,3,4,4
https://archiveofourown.org/works/46612264,Heat Waves,annalise_xoxo,2023-04-19,2023-04-19,1/1,English,"2,218",67,11,3,618,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lockwood and Lucy do chores, job prep, and some silly rapier practice on an unbearably hot day.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,23.0,23.0,oneshot,2023-05-12,2023-04-19,0.0,23.0,23.0,active,4,2,2
https://archiveofourown.org/works/45743218,we are full of stories to be told,the_one_that_fell,2023-03-14,2023-04-19,5/?,English,"5,238",123,37,10,"1,163",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, Holly Munro, Holly Munro's Girlfriend, George Cubbins | George Karim, Quill Kipps, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, Holly Munro, Holly Munro's Girlfriend, George Cubbins | George Karim, Quill Kipps, The Skull (Lockwood & Co.)",Assorted drabbles and ficlets from Tumblr.,Teen And Up Audiences,not a series,5,?,incomplete,2023-05-12,59.0,23.0,multichapter(updating),2023-05-06,2015-06-30,6.0,2867.0,2873.0,active,2,7,7
https://archiveofourown.org/works/46450045,Just a touch,jwrites23,2023-04-12,2023-04-19,3/3,English,"9,559",236,77,17,"2,642",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Holly Munro, Holly Munro's Girlfriend, George Cubbins | George Karim, Quill Kipps, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",It was just a touch. So why does it stir something inside Lucy and Lockwood? Why can't they get it out of their minds? Essentially: they're in denial.,Mature,not a series,3,3,completed,2023-05-12,30.0,23.0,multichapter(complete),2023-05-01,2023-03-14,11.0,48.0,59.0,active,7,3,3
https://archiveofourown.org/works/46609009,"baby, you're like lightning in a bottle",official_djungelskog,2023-04-19,2023-04-19,1/1,English,"2,663",25,8,0,580,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","If you had asked me 24 hours ago if I’d ever find myself making out with Anthony J. Lockwood in a dingy motel room in Kirksville, Missouri, I would’ve laughed before emphatically responding “no.”Takes place during chapter 4 of my fic ""Riders on the Storm,"" but can be read as a standalone as well.",Explicit,"Lucy Carlyle, Anthony Lockwood",1,1,completed,2023-05-12,23.0,23.0,oneshot,2023-05-11,2023-04-07,1.0,34.0,35.0,active,3,2,2
https://archiveofourown.org/works/46606960,Firsts,MagicPeach,2023-04-19,2023-04-19,1/1,English,"1,703",106,25,2,991,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lockwood finally asks Lucy some questions about herself, and she learns a bit about him as well.Also, doing dishes together can be sexy.~*~She could feel his gaze, refusing to return it, holding out another spoon instead. He took it slowly, finger sliding across her knuckle with an aching tenderness that stole her breath. She reveled in the touch before tearing her hand away, clearing her throat.",General Audiences,"Lucy Carlyle, Anthony Lockwood",1,1,completed,2023-05-12,23.0,23.0,oneshot,2023-04-25,2023-03-17,17.0,39.0,56.0,active,2,2,2
https://archiveofourown.org/works/46597123,The Great Beyond,vocallywritten,2023-04-19,2023-04-19,1/1,English,"2,403",201,25,14,860,Major Character Death,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Celia Lockwood, Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Celia Lockwood, Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Celia Lockwood watches her son lose himself, find a family, fall in love, and eventually put himself back together.",General Audiences,not a series,1,1,completed,2023-05-12,23.0,23.0,oneshot,2023-04-19,2023-04-19,23.0,0.0,23.0,active,2,4,4
