link,title,author,updatedate,chapters,chapter,chapter_max,completion
https://archiveofourown.org/works/15867801,A Lovely Voice,morganthefangirl,02 Sep 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15685410,The Act,Flames and Fairy Tales (Flames_and_Fairy_Tales),14 Aug 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15630885,A meeting in the Archives,Flames and Fairy Tales (Flames_and_Fairy_Tales),09 Aug 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15561858,Fifty Shades Ghostlier,rowanix,04 Aug 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15400686,What Old Friends Can Do,WolfjawsWriter,31 Jul 2018,3/?,3.0,?,incomplete
https://archiveofourown.org/works/15402921,Jealousy (Lockwood),LilacChocolate,23 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15392799,Sewn Together,Flames and Fairy Tales (Flames_and_Fairy_Tales),22 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15324873,"Skully, Play Despacito",ImpossibleClair,17 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15323526,Crashed,WolfjawsWriter,17 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15305190,Valentine,LilacChocolate,15 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15261393,Home!,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15261348,According to Plan,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15261306,Single Daddy Issues,WolfjawsWriter,12 Jul 2018,1/?,1.0,?,incomplete
https://archiveofourown.org/works/15261222,We Need To Stop,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15261186,Meeting,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15261075,Portland Border,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15260967,Lockwood's Cirque Royale,WolfjawsWriter,12 Jul 2018,1/?,1.0,?,incomplete
https://archiveofourown.org/works/15260895,The Strange Case,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15260841,Depression,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15260751,Real Companionship,WolfjawsWriter,12 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15240549,Le Gentilhomme Aimant Sans Pitié,WolfjawsWriter,10 Jul 2018,8/8,8.0,8,completed
https://archiveofourown.org/works/15241164,Mockery,WolfjawsWriter,10 Jul 2018,3/3,3.0,3,completed
https://archiveofourown.org/works/15241080,May I Have This Dance?,WolfjawsWriter,10 Jul 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/15088985,The Visitor From Another Place,Buffintruder,29 Jun 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14973011,You Take My Breath Away,Tiptapricot,19 Jun 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14894105,Fencing,LilacChocolate,10 Jun 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14888337,Inachevé,orphan_account,09 Jun 2018,17/17,17.0,17,completed
https://archiveofourown.org/works/14846627,Lucky Girl,Flames and Fairy Tales (Flames_and_Fairy_Tales),04 Jun 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14802308,"Of Parties, Cheat Codes, and Fully Clothed Models",rowanix,30 May 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14729288,Sketched,Flames and Fairy Tales (Flames_and_Fairy_Tales),22 May 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/46211047,Lockwood & Co 5th book Fanfic,LockwoodandToast,21 May 2018,10/10,10.0,10,completed
https://archiveofourown.org/works/33837037,About Time,PikaGirl13,14 May 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14418399,Baking,LilacChocolate,24 Apr 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14192739,Assassin’s Tango,orphan_account,23 Apr 2018,2/?,2.0,?,incomplete
https://archiveofourown.org/works/14213979,"They're Lesbians, Lockwood",Buffintruder,04 Apr 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/14162991,Ouroboros,chatterboxprotocol,31 Mar 2018,1/?,1.0,?,incomplete
https://archiveofourown.org/works/14137068,A Night Out With Lockwood and Lucy,LiteraryFaerie,29 Mar 2018,1/?,1.0,?,incomplete
https://archiveofourown.org/works/14131158,How Far We’ve Come,ipreferfiction,28 Mar 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13906929,George's Fan Fiction,LilacChocolate,08 Mar 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13882539,Whispers,rey_of_sunlight,05 Mar 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13833576,Coming Home and Coming Out,starlightwalking,01 Mar 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13807095,Necklace,LilacChocolate,26 Feb 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13439295,A Little Help From Your Friends,rowanix,19 Feb 2018,13/13,13.0,13,completed
https://archiveofourown.org/works/13689675,A Family Visit,morganthefangirl,15 Feb 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13488987,This Broken World,DrowningInStarlight,26 Jan 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13427568,Fifty Shades of Ectoplasm,rowanix,20 Jan 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13384536,A Study in Fellowship (Late Night Conversations),DrowningInStarlight,15 Jan 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/13318089,"Cookies, Tea, and Ghosts",orphan_account,09 Jan 2018,8/8,8.0,8,completed
https://archiveofourown.org/works/13250715,a synthesis of life and death and life again,starlightwalking,03 Jan 2018,1/1,1.0,1,completed
https://archiveofourown.org/works/46210537,Lockwood and Co Awkwardness,LockwoodandToast,23 Dec 2017,12/12,12.0,12,completed
https://archiveofourown.org/works/13028247,A Merry Little Christmas,rowanix,16 Dec 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/5754256,Mumbling Nightmares,Starfins,29 Nov 2017,16/?,16.0,?,incomplete
https://archiveofourown.org/works/12472404,The Shattered Frame,rowanix,28 Nov 2017,8/8,8.0,8,completed
https://archiveofourown.org/works/12406815,The Harrowed Heart,writerfan2013,02 Nov 2017,22/22,22.0,22,completed
https://archiveofourown.org/works/12170793,"A Love Song, Inevitably",DisneySorceress (RiaCarroll),29 Sep 2017,2/3,2.0,3,incomplete
https://archiveofourown.org/works/12182262,Under a Bridge Somewhere,starlightwalking,25 Sep 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/12171450,Mostly,starlightwalking,24 Sep 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/12174075,Night,starlightwalking,24 Sep 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/12130890,The Living Ghost,rowanix,22 Sep 2017,4/4,4.0,4,completed
https://archiveofourown.org/works/12130383,4 AM,McKat,18 Sep 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/12093402,Unstoppable Force vs. Immovable Object,ofhauntings,14 Sep 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/11900835,awake,35portlandrow,25 Aug 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/11878443,Bathtime,ImpossibleClair,22 Aug 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/11875134,The Ghost of Ravenclaw Tower,starlightwalking,22 Aug 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/11817630,The Triplicate Terror,HerotheHardWay,17 Aug 2017,4/4,4.0,4,completed
https://archiveofourown.org/works/8661736,Aquamarine,Annabananasmemecabana,03 Aug 2017,6/?,6.0,?,incomplete
https://archiveofourown.org/works/11682549,Shadows Cast,lady_mab,01 Aug 2017,2/2,2.0,2,completed
https://archiveofourown.org/works/11682078,Tumblr Prompts: Lockwood & Co.,lady_mab,02 Aug 2017,5/?,5.0,?,incomplete
https://archiveofourown.org/works/11286780,mornings,imposterhuman,23 Jun 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/8568871,Holiday At Home,ceta346 (orphan_account),05 Jun 2017,4/?,4.0,?,incomplete
https://archiveofourown.org/works/11008230,Cornflower Blue,HerotheHardWay,26 May 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10999392,On top of the world,spillingwords,25 May 2017,6/?,6.0,?,incomplete
https://archiveofourown.org/works/10990965,"Love, and other pesky things",HerotheHardWay,24 May 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10928415,cake please.,HerotheHardWay,17 May 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10892523,Morning Meeting,IndecisiveScribbler,13 May 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10708392,Pieces of Lockwood,Tamar10,23 Apr 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10655598,The Specter of Linwood Manor,Starfins,17 Apr 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10543762,Visitors of the Haunted Manor,EclipsedMoon,04 Apr 2017,4/4,4.0,4,completed
https://archiveofourown.org/works/10333154,Cold Comfort,Laurtew,17 Mar 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/10321988,snapshots,imposterhuman,15 Mar 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/9896033,Old News,CupOTeaHatter,23 Feb 2017,2/2,2.0,2,completed
https://archiveofourown.org/works/8964634,The Queen's Visitor,thisurlisamazingandyouknowit,23 Feb 2017,3/?,3.0,?,incomplete
https://archiveofourown.org/works/9548522,chapstick,imposterhuman,02 Feb 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/9490682,How it happened,kingwrites,28 Jan 2017,1/1,1.0,1,completed
https://archiveofourown.org/works/9062950,secret santa,imposterhuman,26 Dec 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/9057463,Locksley and Co,Moosegirl6,25 Dec 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8786551,The Other Side,ofhauntings,08 Dec 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8783401,The Early Hours,letthebookbegin,07 Dec 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8739550,Forged Through Hell and Back,ofhauntings,03 Dec 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8731648,Au Mieux,astratastic,03 Dec 2016,2/?,2.0,?,incomplete
https://archiveofourown.org/works/8666605,the necklace,imposterhuman,27 Nov 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8667433,quirks,imposterhuman,26 Nov 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8666857,midnight conversations,imposterhuman,26 Nov 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8625964,Tea and Nightmares,Shaedero,22 Nov 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8607451,nightmares,imposterhuman,20 Nov 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/8456017,Smoke and Mirrors,Shaedero,02 Nov 2016,5/5,5.0,5,completed
https://archiveofourown.org/works/8315419,The Deathly Talents,IdeeGeschwindigkeit,18 Oct 2016,1/?,1.0,?,incomplete
https://archiveofourown.org/works/8107966,An Unfortunate End for the Cake,ofhauntings,21 Sep 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/7898905,Renegade,pitkins_tea,28 Aug 2016,2/?,2.0,?,incomplete
https://archiveofourown.org/works/7849768,Silence on the Rooftop,ofhauntings,23 Aug 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/7804423,Haircut,itsonlyapapermoon,18 Aug 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/7669252,The Day Lockwood Wore A Swimsuit,GeekyLilo,03 Aug 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/7584124,"Together We Stand, Divided We Fall (A Captain America Civil War AU)",dauntlesspokemonride,25 Jul 2016,1/3,1.0,3,incomplete
https://archiveofourown.org/works/7574554,The Golden Chest,dauntlesspokemonride,24 Jul 2016,1/3,1.0,3,incomplete
https://archiveofourown.org/works/7568299,They Had Lights Inside Their Eyes,lady_mab,24 Jul 2016,3/3,3.0,3,completed
https://archiveofourown.org/works/7567216,"Everything is Real on TV, Pt1",lady_mab,23 Jul 2016,5/5,5.0,5,completed
https://archiveofourown.org/works/7334200,The Demons of the TARDIS,avocadosamevil,29 Jun 2016,1/?,1.0,?,incomplete
https://archiveofourown.org/works/34292530,Small Hands,PikaGirl13,15 Jun 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/6172984,Filling the Hollow,loonyloopyluna (orphan_account),09 May 2016,11/11,11.0,11,completed
https://archiveofourown.org/works/6743134,Locket,DinoKitty,03 May 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/6556612,Better than Her,Starfins,14 Apr 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/3841069,Lockwood & Co. Tumblr Prompts,35portlandrow,10 Feb 2016,8/?,8.0,?,incomplete
https://archiveofourown.org/works/5861695,To Withstand the Test of Time,dauntlesspokemonride,31 Jan 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/5754424,Midnight Confessions,Starfins,18 Jan 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/5754394,Alone Together,Starfins,18 Jan 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/5726503,Buku yang Hilang,hppyly,15 Jan 2016,1/1,1.0,1,completed
https://archiveofourown.org/works/5036569,the hollow girl,SassyJarSkull,14 Jan 2016,3/?,3.0,?,incomplete
https://archiveofourown.org/works/5590174,A Christmas Eve to Remember,dauntlesspokemonride,31 Dec 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/5443742,The Chelsea Ladies College Wraith,Megkips,16 Dec 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4858055,"The Great Feelings Debacle (Or, Lockwood Isn't As Well-Adjusted As He Seems)",akaneboshi,23 Sep 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4833506,In Death's Dream Kingdom,lady_mab,20 Sep 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4774295,Penyemu,ambudaff,10 Sep 2015,2/?,2.0,?,incomplete
https://archiveofourown.org/works/4483883,Смерть и дети,Leuvarden,02 Aug 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4248678,"We're Here for a Good Time, Not a Long Time",the_one_that_fell,01 Jul 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4243329,"rage, rage against the dying of the light",the_one_that_fell,30 Jun 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4182219,dairy delights,35portlandrow,22 Jun 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/4182480,the particularly charming towel,35portlandrow,21 Jun 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/3846424,relational cartography,orphan_account,29 Apr 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/3709479,That Green Gentleman (Things Have Changed),Amelia (BelowTheText),09 Apr 2015,1/1,1.0,1,completed
https://archiveofourown.org/works/2282274,Ex Malo Bonum,lady_mab,01 Dec 2014,4/4,4.0,4,completed
https://archiveofourown.org/works/1267453,and the world was gone,lady_mab,04 Mar 2014,7/7,7.0,7,completed
https://archiveofourown.org/works/1169828,The Passage of Time,lady_mab,05 Feb 2014,1/1,1.0,1,completed
https://archiveofourown.org/works/1084801,To Dust,princefado (g_thorn),16 Dec 2013,1/1,1.0,1,completed
https://archiveofourown.org/works/46606960,Firsts,MagicPeach,2023-04-19,1/1,1,1,completed
https://archiveofourown.org/works/46234456,You've Got Mail,spinnaker1509,2023-04-04,5/9,5,9,incomplete
https://archiveofourown.org/works/44688367,the bones of our past,moon2pluto,2023-01-31,19/23,19,23,incomplete
https://archiveofourown.org/works/46464568,Surrender My Heart,LillianKeng90,2023-04-13,2/10,2,10,incomplete
https://archiveofourown.org/works/46403539,Bite yours till it bleeds,,2023-04-10,1/1,1,1,completed
https://archiveofourown.org/works/44991853,prove it.,,2023-02-13,1/1,1,1,completed
https://archiveofourown.org/works/44793961,no game,,2023-02-05,1/1,1,1,completed
https://archiveofourown.org/works/29639628,Pierced Pretty,,2021-02-22,1/1,1,1,completed
https://archiveofourown.org/works/28339671,A christmas case,,2020-12-26,1/1,1,1,completed
https://archiveofourown.org/works/20861537,And They Were Locked In,,2019-10-02,2/2,2,2,completed
https://archiveofourown.org/works/25148770,Namaste,,2020-07-08,1/1,1,1,completed
https://archiveofourown.org/works/24737563,Down by the Riverside,,2020-06-15,12/12,12,12,completed
https://archiveofourown.org/works/24522589,Hearts Don’t Break Around Here,,2020-06-03,1/1,1,1,completed
https://archiveofourown.org/works/18352004,Curiosity,,2019-04-04,1/1,1,1,completed
