link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,chapter,chapter_max,completion,currentdate,datediff,classification
https://archiveofourown.org/works/45631399,"Soldier, Poet, King",zipadeea,2023-03-10,2023-03-26,4/?,English,"5,614",211,45,27,"1,996",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & Holly Munro', 'Lucy Carlyle & George Cubbins | George Karim', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood & Holly Munro', 'Anthony Lockwood & Holly Munro']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Holly Munro']","['Angst', 'Angst and Feels', 'Team as Family', 'Angst and Drama', 'Hurt No Comfort', 'i finished the hollow boy and have too many feelings', 'OH NO OH NO OH NO', 'Spoilers for Book 03: The Hollow Boy (Lockwood & Co.)', 'Spoilers', 'Idiots in Love', 'Set Between Book 04: The Creeping Shadow and Book 05: The Empty Grave (Lockwood & Co.)', 'Post-Book 04: The Creeping Shadow (Lockwood & Co.)', 'Hurt/Comfort', 'Emotional Hurt/Comfort', 'Exhaustion', 'Sharing a Bed', 'Hurt Anthony Lockwood', 'Hurt Lucy Carlyle', 'Fluff and Hurt/Comfort', 'Spoilers for Book 05: The Empty Grave (Lockwood & Co.)', 'Book 05: The Empty Grave (Lockwood & Co.)', 'spoilers for the whole series now', 'You Have Been Warned']","""Lockwood shook his head. 'I don't believe a word of that. Now, Luce, this Fetch you faced: did it have the shape of Ned Shaw, like the others said? You haven't told us much about it.'Not everything you see is what has passed. Sometimes it is what is yet to be...""The Hollow Boy, page 415***A compilation of missing scenes and alternative perspectives from the Lockwood & Co. series.",General Audiences,4,?,incomplete,2023-04-21,26.0,multichapter(updating)
https://archiveofourown.org/works/46032967,red roses on my skin (wounds in yours),JustWriteIt13,2023-03-26,2023-03-26,1/1,English,"1,659",81,6,6,935,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', '(Cameo)']","['Alternate Universe - Soulmates', 'Soulmates', 'Soulmate-Identifying Marks', 'Miscommunication', 'briefly', 'blink and you miss it - Freeform', 'soulmates tattoo', 'Roses', 'Locklyle Week 2023 (Lockwood & Co.)', 'Locklyle', 'Day 7 : AU/Free day', 'moodboard']","There was a rose blooming on Lucy's cheek, like a reddish pink tattoo.It took a while for Lucy to figure out for certain that Anthony Lockwood was the reason she had that marks.OrIn the world where every time your soulmate is wounded, a red rose would appear on your skin.Lucy and Lockwood are soulmates.",Teen And Up Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46030216,i would die for you (darling if you want me to),Fandomscraziness22,2023-03-26,2023-03-26,1/1,English,"1,101",88,24,6,552,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'George Cubbins | George Karim & Anthony Lockwood']","['Anthony Lockwood', 'Lucy Carlyle', 'George Cubbins | George Karim', 'Montagu Barnes']","['Alternate Universe - Hunger Games Setting', 'Angst', 'lockwood is in love with lucy', 'and he needs to save his best friend', 'Alternate Universe', 'Based on a Tumblr Post', 'Locklyle Week 2023 (Lockwood & Co.)', 'Locklyle']","He’s not really friends with anyone other than George, because he knows the heartbreak that comes with letting people in, and Lockwood’s not really interested in that, thanks very much.So when Barnes reads out the name, it catches Lockwood off-guard, knocking the air straight from his chest.“Lucy Carlyle.”Of course it had to be her.or, a hunger games au because that one tumblr post was incrediblewritten for Locklyle Week day 7: AU",General Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/45705571,in the midnight hour (you came alive),ohmyoverland (Blackbirdy),2023-03-26,2023-03-26,1/1,English,"1,400",74,5,4,784,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Alternate Universe - Canon Divergence', 'One Shot', 'Hurt Lucy Carlyle', 'ghost-lock', 'Hospitalization', 'Based on a Tumblr Post', 'Coma', 'Character Turned Into a Ghost', 'POV Lucy Carlyle', 'POV Third Person']","A job goes wrong— very, very wrong. Lockwood visits Lucy in the hospital.",General Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46027813,Why Would I Let You Go?,MaidenToGoddess,2023-03-26,2023-03-26,1/?,English,"2,321",13,3,0,132,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Holly Munro', 'Quill Kipps', ""Holly Munro's Girlfriend"", 'Norrie White', 'The Skull (Lockwood & Co.)']","['Slow Burn', 'Angst', 'Fluff', 'emotionally constipated locklyle', 'Eventual Romance', 'Post-Book 05: The Empty Grave (Lockwood & Co.)', 'Book 05: The Empty Grave (Lockwood & Co.)', 'Post-Canon', 'i wanted nothing more for them to confess and kiss when I first read the last book', 'but now looking back they weren’t at that stage yet imo', 'Spoilers', ""we're getting that transformative ending but lockwood's taking the long road""]","*Spoilers for book 5, The Empty Grave*'Looking back now, you would have thought that after our final stint with Marissa Fittes, with everything said and done, that Lockwood giving me that necklace made it perfectly clear what we meant to each other. Like some beam of light had pierced through a dreary grey sky, illuminating everything that was once hidden - that everything suddenly fell into place, cleanly and neatly [...] In reality, we danced around each other for quite some time...'In the months after the Battle at Fittes, Lucy and Lockwood still have some unresolved business (because they are emotionally stunted dorks).",Teen And Up Audiences,1,?,incomplete,2023-04-21,26.0,multichapter(updating)
https://archiveofourown.org/works/46026142,When it started to begin,OctoberSeventeenth,2023-03-26,2023-03-26,1/1,English,723,74,2,2,803,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Anthony Lockwood', 'Lucy Carlyle', ""George Cubbins | George Karim's Mother"", 'Holly Munro', 'Flo Bones', 'Quill Kipps']","['Just some really soft Locklyle', 'Domestic', 'Family', 'Engagement', 'Pregnancy', 'Kids', 'Grewing old together', 'Locklyle Week 2023 (Lockwood & Co.)', 'spoilers for all the books', 'Locklyle']","Decades after The Empty Grave Anthony thinks back to the many moments he realized he loved Lucy even more, with every day they spend together.Lockelyle Week 2023 - Day 4: Domesticity",General Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46025392,I melt with you,OctoberSeventeenth,2023-03-26,2023-03-26,1/1,English,945,42,2,0,899,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Anthony Lockwood', 'Lucy Carlyle']","['locklyle smut', 'Pining', 'Spoilers for book 3 and 4', 'Lockwood is a mess', 'set during book 4', 'Missing Scene', 'Scene for Lockwood&Co season 2', 'or 3', 'Lockwood POV 3rd person', 'Kissing', 'petting', 'Sex', 'Wet Dream', 'pining - of course', 'Lockwood misses Luce so badly', 'Smut']","After not having managed to ask Lucy to come back to Portland Row Lockwood has trouble sleeping. He just can’t get his former colleague out of his mind… Smut ensues.Book 4, but it’s Lockwood in 3rd person.",Teen And Up Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46021558,It isn't always easy,ergo_a_coconut,2023-03-26,2023-03-26,1/1,English,"3,353",18,5,3,213,No Archive Warnings Apply,Lucy Carlyle/George Cubbins | George Karim/Quill Kipps/Anthony Lockwood,['Lucy Carlyle/George Cubbins | George Karim/Quill Kipps/Anthony Lockwood'],"['Anthony Lockwood', 'Lucy Carlyle', 'George Cubbins | George Karim']","['Hurt No Comfort', 'Angst', 'post books but no spoilers', 'cot3 vaguely', 'Implied/Referenced Suicide', 'Implied/Referenced Self-Harm', 'Self-Hatred', 'Lockwood needs therapy', ""there's no happy ending"", 'This is pure angst', 'enjoy']",Lockwood has some interesting thoughts during a depressive episode.,Not Rated,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46015855,"You Call it Madness, But I Call it Love",RedFairyQueen,2023-03-26,2023-03-26,7/7,English,"10,266",92,0,6,925,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Norrie White']","['Locklyle Week 2023 (Lockwood & Co.)', 'Idiots in Love', 'Happy Ending', 'Safe for Pandas']",Collection of one-shots for Locklyle Week:1. Firsts - In Which Lockwood and Lucy Disagree on the Definition of an Anniversary2. Food/Colors - In Which Lockwood Reflects on the Color Red3. Outsiders POV/Denial - In Which Norrie Wakes Up4. Domesticity - In Which There is Cause of Celebration5. Love Languages - In Which Actions (Sometimes) Speak Louder Than Words6. Songs/Quotes - I Which Wallflowers Start to Bloom7. AU/Free Day  - In Which An Enemy Becomes a Friend (or Maybe More),General Audiences,7,7,completed,2023-04-21,26.0,multichapter(complete)
https://archiveofourown.org/works/46015894,if i see but one smile on your lips when we meet,Mercurial_Rain,2023-03-26,2023-03-26,1/1,English,"1,389",115,8,10,757,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim']","['Fluff', 'My First Work in This Fandom', 'how to show love while being extremely emotionally stunted', 'Idiots in Love', 'sort of set in', 'Episode: s01e06 You Never Asked (Lockwood & Co.)', 'Shopping', 'Locklyle Week 2023 (Lockwood & Co.)']",Lucy isn't really sure what to do with her paycheck. Lockwood helps her figure it out the only way he knows how.For Locklyle Week 2023 Day 1: Firsts,General Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46014679,"all i've ever known is how to hold my own (but now i wanna hold you, too)",shelly (relightthatspark),2023-03-26,2023-03-26,1/1,English,"1,610",38,10,2,271,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood']",['Anthony Lockwood'],"['Introspection', 'Angst', 'POV Anthony Lockwood', 'Anthony Lockwood Has Trauma', 'Minor Lucy Carlyle/Anthony Lockwood', 'shelly vs. past tense']","One of the problems with knowing exactly how temporary life is was that no matter what you did or where you went, there would always be people to hurt. Every new person you met was another person you’d be leaving behind.~or: Lockwood muses on death (and life).",General Audiences,1,1,completed,2023-04-21,26.0,oneshot
https://archiveofourown.org/works/46011940,Is it time for an epilogue?,NekoYokai,2023-03-25,2023-03-25,1/1,English,"2,859",92,10,5,679,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Lucy Carlyle & The Skull', 'Lucy Carlyle & Daughter']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'The Skull (Lockwood & Co.)', 'Lilly Lockwood']","['Locklyle Week 2023 (Lockwood & Co.)', 'Locklyle', 'locklyle week', 'Lilly Lockwood - Freeform', 'skull']",It's been 10 years since the problem finished. There's going to be a party. But someone has unfinished business  with the Lockwood family.And now it's not Lucy that can speak to Type 3's.,General Audiences,1,1,completed,2023-04-21,27.0,oneshot
https://archiveofourown.org/works/46011172,Just Like Old Times,ScienceFantasy93,2023-03-25,2023-03-25,1/1,English,"6,803",135,13,17,"2,352",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood']","['Takes place during TCS', 'slightly aged up characters', 'Previous Relationship', 'Reunion Sex', 'Dom!Lockwood', 'sub!lucy', 'NSFP', 'SFL', ""Oh look they're almost communicating"", 'Minor Book Spoilers', 'Smut', 'mild bondage', ""Minor book spoilers so read at your own risk if you haven't read the books"", 'mostly canon', ""Just a couple things that aren't canon""]","After Lucy is injured and finds herself back at 35 Portland Row, Lockwood makes a deal with her.Or: They fuck things out.",Explicit,1,1,completed,2023-04-21,27.0,oneshot
https://archiveofourown.org/works/45179152,Behind Closed Doors,ScienceFantasy93,2023-02-19,2023-03-25,20/20,English,"60,153",970,551,119,"26,041",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood', 'Flo Bones/George Cubbins | George Karim']","['Lucy Carlyle', 'Anthony Lockwood', 'George Cubbins | George Karim', 'Holly Munro', 'Quill Kipps', 'Flo Bones', 'The Skull (Lockwood & Co.)']","['Locklyle', 'Sort of a friends with benefits relationship', 'sort of not', ""they're sleeping together"", 'Some literal sleeping but also the other thing', 'some minor self-destructive behavior', 'Lockwood is angsty af', ""They're scared of feelings"", ""But they're feeling all sorts of feelings"", 'Pining', 'Angst', 'Hurt/Comfort', 'past trauma', 'PTSD', 'Sexual Situations', 'George and Holly are the voices of reason', 'Slow Burn', ""Is it a slow burn if they're already sleeping together?"", 'Jealousy', 'Lockwood is a mess', 'this fic is a MESS', 'Mild BDSM', 'The Skull thinks this whole thing is hilarious', 'Lucy and Lockwood are both very confused', 'They both need a Hug', ""But it's okay"", 'They have each other', 'very strong language', 'bad pacing', 'Ghost fighting', 'Not Safe for Pandas', ""they are both so stupid in this i'm sorry""]","A spur-of-the-moment touch; a sudden kiss; and the decision that would change the trajectory of Lucy’s and Lockwood’s relationship forever.After getting caught up in a moment of need and comfort, Lucy and Lockwood find themselves tangled in a pattern of self-destructive behavior as they struggle to come to terms with the thing that scares them the most: Falling in love. Or: They can't stop jumping each other's bones, and they don't know why.",Explicit,20,20,completed,2023-04-21,27.0,multichapter(complete)
https://archiveofourown.org/works/46004761,you are in love (true love),JustWriteIt13,2023-03-25,2023-03-25,1/1,English,"1,224",73,8,5,739,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"['Lucy Carlyle/Anthony Lockwood', 'Lucy Carlyle & Anthony Lockwood']","['Lucy Carlyle', 'Anthony Lockwood']","['Love', 'Feelings Realization', 'Song Lyrics', 'Based on a Taylor Swift Song', 'Title from a Taylor Swift Song', 'Song: You Are In Love (Taylor Swift)', 'Quote', 'Locklyle Week 2023 (Lockwood & Co.)', 'Locklyle', 'Day 6 : Songs/Quotes', 'moodboard']","Lucy Carlyle didn’t know what love is.Didn’t know how that sounds. Didn’t know how it felt. Didn’t know what it looked like.Little by little, she learnt what it was, as she fell for him, the way you fall asleep, slowly, then all at once.",Teen And Up Audiences,1,1,completed,2023-04-21,27.0,oneshot
https://archiveofourown.org/works/46004182,streetlights pointed in an arrowhead leading us home,agents_cxrter,2023-03-25,2023-03-25,1/1,English,"3,121",210,22,24,"1,222",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,['Lucy Carlyle/Anthony Lockwood'],"['Lucy Carlyle', 'Anthony Lockwood']","['Book Spoilers', 'Book 03: The Hollow Boy (Lockwood & Co.)', 'Book 04: The Creeping Shadow (Lockwood & Co.)', 'Book 05: The Empty Grave (Lockwood & Co.)', 'Developing Relationship', 'book plot tv show vibe', 'the cafe argument', 'the post TEG walk']","“But… but, why Lucy?” He asks and oh, she is going to slam her head into the table. “Because of a few hiccups on a few jobs?”“I almost got us all killed at Aickmere’s!”“Oh come off it.” Warm fingers wrap around her wrists, pulling her hands away from her face and leaving her blinking under the harsh fluorescent lights of the café. “I’ve almost got us all killed hundreds of times. Combe Carey? The bet with Kipps? That time George was under the weather so I made dinner and gave us both food poisoning?”He’s thrown the last one in to try make her smile; she stares back at him stonily. or; Locklyle Week 2023 Day Six: Quotes/Songs",Teen And Up Audiences,1,1,completed,2023-04-21,27.0,oneshot
