link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words,prev_hits,prev_kudos,prev_comments,prev_bookmarks
https://archiveofourown.org/works/47292367,"Depollute Me, Gentle Angel",judasgf,2023-05-21,2023-05-21,1/1,English,"1,379",18,3,4,102,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,"Lucy Carlyle/Norrie White, Lucy Carlyle & Norrie White","Lucy Carlyle, Norrie White, Lucy Carlyle's Mother","Emotional Hurt/Comfort, Lucy Carlyle needs a hug, and a haircut, luckily norrie is there to do both, they're established but not established, staring but as a love language, they are so soft and tender in this, short description of child abuse, but itll all be okay, tenses? non-existence","""Come on Luce,” Norrie reaches out and brushes her hand through Lucy's bangs—a habit of hers, “let’s fix you up.""",Not Rated,not a series,1,1,completed,2023-06-16,26,26,oneshot,2023-05-21,2023-05-21,26,0,26,active,2,3,10,"1,379",96,18,3.0,4.0
https://archiveofourown.org/works/47693434,"Hold back the night, wait until it’s right",DropsOfAddiction,2023-06-06,2023-06-06,1/1,English,"2,324",122,8,7,892,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Protective Anthony Lockwood, Flirty Anthony Lockwood, Kissing, Snogging, Sexual Tension, Tea, Toast, Locklyle, Arguing, Sexual Frustration, Frustration, Forehead Touching, Grinding, wall kissing, Anthony Lockwood Loves Lucy Carlyle, POV Lucy Carlyle, Oblivious Lucy Carlyle, Flirty Lucy Carlyle, Protective Lucy Carlyle, Mutual Pining, Touching, Dry Humping, Neck Kissing, Friendship/Love, Fluff and Smut, Fluff and Humor, biscuits - Freeform, Good Friend George Cubbins | George Karim, Idiots in Love, 35 Portland Row | Lockwood & Co. Headquarters, Boners, Sexual Content","“Oh yeah, you really looked like you were managing fine Lockwood, laying on your back, staring into that ghost’s eyes like you wanted to take it out to dinner,” I laughed wryly. “It was quite romantic actually.”“Lucy! This isn’t a joke. We agreed, only when necessary and safe would you try and communicate with ghosts by talking to them, in controlled situations only. That was not the circumstance tonight. What you did tonight was so dangerous, that ghost was strong,” he seethed.“I know it was strong. It worked out ok, didn’t it? I distracted it enough that it came for me and you had time to jab it in the back. Lockwood I’m not a bloody child. Stop telling me off and stop babying me. I’m never going to apologise for protecting you,” I threw at him. “So, if that’s what you’re waiting for, you may as well go to bloody bed.”He grit his teeth and advanced, backing me up until my back hit the wall. I frowned up at him. Who the hell does he think he is?“You are absolutely infuriating Lucy,” He glared down at me.“Yeah? Well… So are you, Anthony,” I replied with as much sass as I could muster, and not willing to be cowed, I tugged roughly on his tie.",Mature,not a series,1,1,completed,2023-06-16,10,10,oneshot,2023-06-06,2023-04-02,10,65,75,active,2,3,32,"2,324",642,95,8.0,3.0
https://archiveofourown.org/works/47659378,sick of this lonely air / designed for me,synestheticwanderings,2023-06-05,2023-06-05,1/1,English,"2,643",88,35,6,823,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Fluff and Angst, Fluff, Fluff and Smut, Canon Compliant, post-TCS, Nightmares, Comfort, Sharing a Bed, slumberparty, Pining, First Kiss, First Time, Non-Penetrative Sex, Oral Sex, Mutual Pining, Sexual Tension","He tried to shake the thought from his head. Two nights with Lucy was hardly appropriate. Surely three was unacceptable, nightmares notwithstanding. But—and he could scarcely admit it to himself—he craved to be next to her now. He found himself infatuated with how she slept: the adorable way she twitched in her sleep, how her breathing slowed as she drifted off, the way she perfectly curled into him.--(Lockwood and Lucy refuse to talk about their feelings, but they finally get to the good part.)",Mature,Part 2 of can’t leave the night / shared nightmares,1,1,completed,2023-06-16,11,11,oneshot,2023-06-05,2023-05-24,11,12,23,active,2,2,16,"2,643",630,68,34.0,3.0
https://archiveofourown.org/works/47855992,Center of Gravity,always_unabashed,2023-06-13,2023-06-13,1/1,English,"1,366",38,8,1,260,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Fluff and Angst, Sparring, Lucy trying to be responsible, Lockwood trying to be responsible","Things didn’t used to go like this, or at least, that’s what novels and old newspapers and adult stories suggest. Before the Problem, if you liked someone and you were a teenager…well, you probably weren’t living with them, for starters.Set during Episode 6 of the TV series, just before the breakfast where the Skull convinces Lucy to go to Bickerstaff's old house. Just a bit of angstfluff (should be a word) showing Lucy trying to navigate being a teenager and an agent at the same time.",General Audiences,not a series,1,1,completed,2023-06-16,3,3,oneshot,2023-06-13,2023-06-06,3,7,10,active,1,3,4,0,0,0,0.0,0.0
https://archiveofourown.org/works/47298775,These Silent Things Which We Cannot See,13atoms (2Atoms),2023-05-20,2023-05-20,1/1,English,"2,005",39,5,1,367,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Anthony Lockwood & Jessica Lockwood","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), Jessica Lockwood","teg spoilers, missing scene (ish), A scene I wanted to read, Tags Contain Spoilers, Spoilers, Book 05: The Empty Grave (Lockwood & Co.), Sad!Lockwood, Jessica's ghost AU, The Other Side, un beta'd","*Major spoilers for The Empty Grave*When he emerges on the other side of the chain, freezing and dizzy behind Lucy, Lockwood realises there’s someone he’s been missing in this version of Portland Row.",Not Rated,not a series,1,1,completed,2023-06-16,27,27,oneshot,2023-05-20,2023-02-23,27,86,113,active,3,4,10,"2,005",353,39,5.0,1.0
https://archiveofourown.org/works/46523497,Daylight,Random_Nerd3,2023-04-16,2023-04-16,1/1,English,"2,645",50,14,0,852,No Archive Warnings Apply,Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Plot What Plot/Porn Without Plot, Vaginal Fingering, Nipple Licking, Kissing, Boys Kissing, Consensual Sleep Fingering, Sub Lucy Carlyle, Sub George Cubbins | George Karim, Dom Anthony Lockwood, Light Dom/sub, Dom/sub Undertones, The Author Regrets Nothing, Author Is Sleep Deprived, I Love You Lindsey, Oral Fixation, Orgasm, Orgasm Delay/Denial, Polyamory",Lockwood decides to wake Lucy up with an orgasm.,Explicit,Part 12 of Lockwood & His Collection Of Idiots,1,1,completed,2023-06-16,61,61,oneshot,2023-06-02,2023-02-09,14,113,127,active,1,3,18,"2,645",826,49,13.0,0.0
https://archiveofourown.org/works/46043956,"and I just about snapped, don't look back",JennaTalbot,2023-03-29,2023-03-29,1/1,English,733,38,4,4,287,No Archive Warnings Apply,,"Anthony Lockwood, Lucy Carlyle","Mentions of Suicidal Thoughts, lockwood gets mad, it’s well deserved, Angst, hurt/comfort (if you squint)","“God's sake, I don't even know why I bother. Come on, let’s just go,” Lucy snapped, turning away from him.Desperate anger flared in his chest, and logically he knew it was because his emotions were running high after being so convinced Lucy was going to be killed because of him and begging to trade his life for hers, but he hadn't expected her to call him out on that, and he certainly hadn't expected her to be angry with him for it.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,79,79,oneshot,2023-06-01,2023-02-28,15,93,108,active,0,2,5,733,283,38,4.0,4.0
https://archiveofourown.org/works/45384694,you're in the kitchen humming,An_Abudance_Of_Stories,2023-02-28,2023-02-28,1/1,English,"1,844",36,2,4,377,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Inspired by Taylor Swift, Lucy and George are Swifties, Polyamory","Or Lucy and George host a ""Midnights"" listening party.",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,108,108,oneshot,2023-03-13,2023-02-20,95,21,116,inactive,1,3,3,"1,844",375,35,2.0,4.0
https://archiveofourown.org/works/45236284,can't let go of those dreams,woahpip,2023-02-22,2023-02-22,1/1,English,"1,250",160,7,9,"1,221",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Dream Sharing, First Kiss, lucy carlyle and water metaphors name a better duo!!!!",Rarely was she alone in these dreams. orLucy dreams of water and Lockwood.,Teen And Up Audiences,not a series,1,1,completed,2023-06-16,114,114,oneshot,2023-06-09,2023-02-22,7,107,114,active,1,2,3,"1,250","1,211",158,7.0,9.0
https://archiveofourown.org/works/47756305,"If I could've held you, I would've held you...",OctoberSeventeenth,2023-06-09,2023-06-09,1/1,English,"2,823",39,8,0,426,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Flo Bones/George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Flo Bones, Quill Kipps, The Skull (Lockwood & Co.)","Inofficial June Prompt, Strip Poker, Card Games, hot summer night, Locked In, Job Outing? According to Lockwood, Locklyle, Karbones, bisexual Kipps, Holly will take Kipps to pride next time, George does yoga without clothes, But we all knew that..., no smut really, Surprisingly safe for Pandas, Except for them getting almost nacked maybe..., The Skull is a Little Shit (Lockwood & Co.), Lucy POV","When they get locked in an attic on a hot summer day, the Portland Row gang has the perfect idea to pass the time: Strip Pocker...Or:Flo and George are uninhibited as usual,Holly and Kipps are as queer as usual,Lockwood and Lucy are smitten with each other,and the Skull is a little shit...",Teen And Up Audiences,not a series,1,1,completed,2023-06-16,7,7,oneshot,2023-06-13,2023-03-15,3,90,93,active,2,7,17,0,0,0,0.0,0.0
https://archiveofourown.org/works/47837212,Flares are expensive,always_unabashed,2023-06-12,2023-06-12,1/1,English,740,40,6,2,206,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Worried about Lockwood dying, But George's snark has healing powers, Fluff, more forehead touching, being haunted while doing naked yoga would be rough","I said the first thing that came to mind, a reassuring lie like my mum never bothered telling me. I willed it to be true with everything I had. “Because we won’t let you. Right, George?” I looked over at George, holding up Lockwood’s other side.You hope, in times like those, that your friends will pick up what you hand them. But other times, your friends are George.",General Audiences,not a series,1,1,completed,2023-06-16,4,4,oneshot,2023-06-13,2023-06-06,3,7,10,active,1,4,5,0,0,0,0.0,0.0
https://archiveofourown.org/works/47542519,Say Yes to Heaven,sunflowercathy,2023-05-30,2023-05-30,1/1,English,"3,042",97,4,1,992,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle","Sexual Tension, Pining, Pre-Relationship, Sexual Frustration, Fight Sex, Idiots in Love, Self-Hatred, Lockwood would do anything for Lucy","The moment had broken, her face had turned angry as she pushed herself off of him. He wanted to scream - he wanted to take all the dreams of glory and hopes and that constant, suffocating desire he felt around her and turn them to dust with bloody knuckles. He wanted to kiss her eyelids and promise her safety. Safety he could not provide.____Lockwood and Lucy come home after a case gone wrong and Lockwood pushes her until she finally snaps - frustrated and fed up, they start yelling at each other. Something has to give.",Mature,not a series,1,1,completed,2023-06-16,17,17,oneshot,2023-05-30,2023-02-17,17,102,119,active,1,2,8,"3,042",913,90,4.0,1.0
https://archiveofourown.org/works/47365585,The Love We All Deserve,lucyjlockwood,2023-05-23,2023-05-23,1/1,English,"2,813",103,10,6,877,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)","POV Anthony Lockwood, Soft Anthony Lockwood, Lucy Carlyle needs a hug, Minor Lucy Carlyle/Anthony Lockwood, Sad Lucy Carlyle, Anthony Lockwood Needs a Hug, Simp Anthony Lockwood, George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood, Anthony Lockwood Loves Lucy Carlyle, One Shot, Not Britpicked, Tooth-Rotting Fluff, Oblivious Lucy Carlyle, no beta we die like ned shaw","Lockwood walks in to Lucy having a bad day and tries to help, in the only way that he knows how: by being an absolute simp.",General Audiences,not a series,1,1,completed,2023-06-16,24,24,oneshot,2023-06-11,2023-05-14,5,28,33,active,1,4,14,"2,813",816,97,10.0,5.0
https://archiveofourown.org/works/47429638,I Get By With A Little Help With My Friends,FionaDunn,2023-05-26,2023-05-26,1/1,English,"6,489",48,23,2,668,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim/ Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood, George Cubbins | George Karim/Anthony Lockwood, Lucy Carlyle/George Karim, Lucy Carlyle & George Karim","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Not Suitable/Safe For Work, Not Safe for Pandas, NSFW, Established Relationship, Smut, Porn With Plot, Bisexual Anthony Lockwood, bisexual george karim, Sub Anthony Lockwood, Dom!George Karim, Light BDSM, Dom/sub, Light Bondage, Blow Jobs, Adult Content, Shameless Smut, Teasing, Hand Job, Oral Sex, pre-cot3 relationship, Threesome, Aged-Up Character(s), Ok BSDM etiqutte, Responsible sex",Lucy thought something was off when she woke up. But Lockwood dropping to his knees in front of George over breakfast is not how she expected the day to shake out.One-Shot Smut: Please reach the tags,Explicit,Part 1 of Foxxy's Dom!George Universe,1,1,completed,2023-06-16,21,21,oneshot,2023-06-15,2023-02-07,1,128,129,active,8,3,24,"6,489",581,41,23.0,2.0
https://archiveofourown.org/works/45903418,Give Give Take,TheMalapert,2023-03-21,2023-03-21,1/1,English,"7,756",114,29,12,"1,220",No Archive Warnings Apply,"Lucy Carlyle/George Cubbins | George Karim/Quill Kipps/Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Quill Kipps, Anthony Lockwood","Cot3 + Kipps, NSFP, Polyamory Negotiations, Dom Quill Kipps, Reckless Anthony Lockwood, Shameless Smut, Oral Sex, Vaginal Sex, Anal Sex, Dom/sub, Mutual Pining, Gratuitous use of Sir, BDSM therapy, Begging, Angst with a Happy Ending, Hydrate or die-drate, Come play","For the most part, they didn’t talk about it. Like ghost hunting, Lucy and Lockwood and George were together at 35 Portland Row, and Kipps occasionally joined them when things got too out of control.   A job goes badly, and Kipps holds them together. Then, they hold him.",Explicit,Part 1 of Waltz in Four,1,1,completed,2023-06-16,87,87,oneshot,2023-06-05,2023-03-06,11,91,102,active,2,4,17,"7,756","1,169",111,29.0,12.0
