link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,currentdate,datediff_pub,datediff,chapter,chapter_max,completion,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/46546858,This Must Be the Place,manageable_maelstrom,4/17/2023,5/13/2023,15-Aug,English,"41,033",183,153,16,"3,058",No Archive Warnings Apply,Explicit,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Holly Munro's Girlfriend, Montagu Barnes","Post-Canon, Developing Relationship, growing together, Canon-Typical Violence, Fluff and Angst, Death Ambivalence, Spoilers for the books, Ghost Hunting, Eventual Smut, Slow Build, Brief Depictions of Domestic Violence, Past Domestic Violence, Being a teenager is hard, References to Stalking, References to Sexual Misconduct, Canon Relationships, Enthusiastic Consent, Not Medically Accurate","“You keep promising to die for me. Just once I wish you’d promise to live for me.”Spoilers for the books!Finding the source of a problem doesn't always mean you've solved it. After TEG, Lockwood and Co. are still combatting ghosts with their patented mix of psychic talent, iron, and good old-fashioned sarcasm. Lucy and Lockwood have started up their...relationship? But there are still old issues to resolve and new stones to turn over.orMy interpretation of how Locklyle learns to grow together, and how their emotional and physical relationship progresses.",Explicit,not a series,5/25/2023,38,12,8,15,incomplete,multichapter(updating),5/13/2023,3/12/2023,12,62,74,active,1,7,18,"34,152"
https://archiveofourown.org/works/46552339,Better Than I Do,SinSong,4/17/2023,4/26/2023,4-Feb,English,"4,151",72,51,11,485,Creator Chose Not To Use Archive Warnings,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Hugo Blake, Ned Shaw, Bobby Vernon, Montagu Barnes, Flo Bones, Holly Munro, Annabel Ward, John Fairfax, The Skull (Lockwood & Co.), Kat Godwin","canon au - no ghosts, the gang put on a production of hamlet, lockwood is hamlet, heavily inspired by BE by tothewillofthepeople, Implied/Referenced Suicide, Suicidal Thoughts, our babies are traumatized, and we WILL be discussing that at length","The first moment he sees her, he knows. He just does. This is his Ophelia. Their director has been searching far and wide for a suitable actress for the role, and here she is standing dead center on the stage.Now he just has to convince Hugo Blake that she's the best interpretation of his artistic vision.",Mature,not a series,5/25/2023,38,29,2,4,incomplete,multichapter(updating),5/21/2023,2/27/2023,4,83,87,active,1,14,8,"4,151"
https://archiveofourown.org/works/46568935,Hugo Blake,MaloryMalfoy,4/17/2023,4/18/2023,2/?,English,"2,759",19,4,2,435,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Kate Godwin, Ned Shaw, Lucy Carlyle, Quill Kipps, Anthony Lockwood, George Cubbins, Flo Bones, Rory Kipps, Montagu Barnes, Wade (Barnes' associate)","Love Triangle, I made kipps have a younger brother, Lucy gets abused, Barnes is a bad guy, Quill kipps' team is the good guys, Flo and George are dating as they should, I really don't know how to tags right now, My brain is kinda fuzzy cause I'm tired, Holly isn't in this one",If Lockwood and Lucy hadn't been terribly mad at each other when the Hugo Blake thing happened. With some of my own adjustments of course. It kinda goes off course a lot. Also mixes the books and the show you’ll just have to go along with it.,Teen And Up Audiences,not a series,5/25/2023,38,37,2,?,incomplete,multichapter(updating),4/27/2023,2/28/2023,28,58,86,active,1,10,9,"2,759"
https://archiveofourown.org/works/46563514,Smooth,MagicPeach,4/17/2023,4/17/2023,1-Jan,English,"1,520",118,22,6,"1,394",No Archive Warnings Apply,Explicit,"Lucy Carlyle, Anthony Lockwood","Plot What Plot/Porn Without Plot, Porn with Feelings, Fluff and Smut, Sweet/Hot, Cock Worship, But like sweetly, Anal Fingering, Prostate Massage","Lucy enjoys bringing Lockwood pleasure. That’s all it is, just loving porn. Sorry not sorry.~*~Lockwood sets a careful hand atop her head, a weighted warmth that spreads all the way down to her toes, before petting tenderly at her hair. She sighs with contentment, hoping they can have this forever, this intimacy.",Explicit,Part 1 of Locklyle Smut,5/25/2023,38,38,1,1,completed,oneshot,5/25/2023,3/17/2023,0,69,69,active,1,2,8,"1,520"
https://archiveofourown.org/works/46562428,Friday I'm in Love,OctoberSeventeenth,4/17/2023,4/17/2023,1-Jan,English,"3,219",25,2,1,300,Creator Chose Not To Use Archive Warnings,General Audiences,"Holly Munro, George Cubbins | George Karim, Anthony Lockwood, Lucy Carlyle","Spoilers Books 3, Holly meeting Lucy for the 1st time, Holly's POV, Holly crushes on Lucy, Pining, Heartbreak, Wintergarten case, mostly canon-compliant, poor baby, Lesbian Holly - there is no other Holly for me, George being the best","Holly has just decided to join the agency Lockwood&Co when she meets her new colleague: Lucy Carlyle. The amazingly tallented agent with those beautyful blue eyes, she is instatnly smitten. But getting closer to Lucy is harder than Holly thought...The events of the frist half of Book 3 from Holly's POV.Be ready for heartbreak.",General Audiences,Part 18 of London Calling,5/25/2023,38,38,1,1,completed,oneshot,5/22/2023,3/15/2023,3,68,71,active,1,4,11,"3,219"
https://archiveofourown.org/works/46560958,they got no idea (about me and you),JustWriteIt13,4/17/2023,4/17/2023,1-Jan,English,"2,792",152,10,14,"1,312",Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps, Montagu Barnes, Kat Godwin, Flo Bones","Humor, Attempt at Humor, Secret Relationship, But could it be called secret relationship if they are not actually hiding it, Misunderstandings, Misunderstanding Galore, they are not in the same page, heck, they are not even in the same book, POV Lucy Carlyle, POV Anthony Lockwood, POV Alternating, Locklyle, They are so fed up with Lockwood and Lucy, not realising that Lockwood and Lucy are already dating",5 times their friends don't realize Lockwood & Lucy are dating (+ 1 time they finally realised it).,Teen And Up Audiences,Part 5 of Locklyle 5+1,5/25/2023,38,38,1,1,completed,oneshot,4/17/2023,2/15/2023,38,61,99,active,1,7,15,"2,792"
https://archiveofourown.org/works/46557160,Buttered Toast,BritishGirl93,4/17/2023,4/17/2023,1-Jan,English,"5,708",130,18,15,"1,087",No Archive Warnings Apply,Mature,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Original Child Character(s), Holly Munro","Domestic, Domestic Fluff, Family, Pregnancy","A series of flashes into the life of Portland Row, with an established Locklyle relationship, (loosely) following the events of An Empty Grave, all linked to buttered toast.",Mature,not a series,5/25/2023,38,38,1,1,completed,oneshot,4/18/2023,4/17/2023,37,1,38,active,1,6,4,"5,708"
https://archiveofourown.org/works/46552432,"Folkefresar, til Oss Kom",SinSong,4/17/2023,4/17/2023,4-Jan,English,"2,756",81,33,7,351,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Montagu Barnes, George Cubbins | George Karim, The Skull (Lockwood & Co.), Kipps and his crew, the Jacobs crew, Norrie White, Holly Munro, probs some others that I'm missing","this is like if you were to mash up the graceling and xmen universes, more or less, boarding school/state funded home, No ghosts AU, Alternate Universe - Superheroes/Superpowers","Within the last week Lockwood made the biggest mistake of his life, lost everything, and now is being moved to a DEPRAC state home -- a secure facility for highly dangerous Talented youth. There's no possible way things could get worse but, with an accidental friendship formed with a girl who lives in the attic, there's a tiny glimmer of hope that they could, possibly, get better.",Teen And Up Audiences,not a series,5/25/2023,38,38,1,4,incomplete,multichapter(updating),5/21/2023,2/27/2023,4,83,87,active,1,10,5,"2,756"
https://archiveofourown.org/works/46548598,To belong somewhere (Loneliness),Hangesextra,4/17/2023,4/17/2023,1-Jan,English,920,9,2,1,57,Creator Chose Not To Use Archive Warnings,General Audiences,"George Cubbins | George Karim, Anthony Lockwood","Character Study, author is projecting, Angst, idk - Freeform",George character study. How George felt when he was at Fittes and the loneliness of not being understood amongst the best.,General Audiences,not a series,5/25/2023,38,38,1,1,completed,oneshot,5/14/2023,3/22/2023,11,53,64,active,1,2,4,920
https://archiveofourown.org/works/46545298,My Little Secret,ScienceFantasy93,4/16/2023,5/24/2023,15-Jul,English,"29,554",267,266,29,"5,891",Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, Anthony Lockwood, Holly Munro, Norrie White","Porn Without Plot, Sort of enemies with benefits, sort of not, This is another one where Lucy and Norrie are freelance agents, Lucy pretends she hates Lockwood, But really they're fucking in secret, sex on a desk, dirty talking, Masturbation, minor cum play, Lockwood is just a cum slut, AU, Oral Fixation, Lockwood is filthy, Inappropriate uses of a family heirloom, Semi-Public Sex, Lockwood is no longer the only cum slut, Cock Warming, Mild BDSM themes to come","Lucy likes to pretend that she hates Anthony Lockwood.But really, she can't get enough of him.",Explicit,not a series,5/25/2023,39,1,7,15,incomplete,multichapter(updating),5/24/2023,1/31/2023,1,113,114,active,1,4,19,"21,186"
https://archiveofourown.org/works/46545607,How to forget,MaloryMalfoy,4/16/2023,4/16/2023,1/?,English,477,4,0,0,81,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, Holly Munro, George Cubbins, Rupert Gale","Abuse/Comfort, Past Abuse, Lucy isn't a part of Lockwood and co, Quill and Lucy are the best, I can't do tags, I'll be adding more tags as the as the story moves along","Lucy almost gets taken by Gale and Rumford and since she's not a part of Lockwood and co right now she goes to the only other person she knows. Quill Kipps, who almost kissed her a few nights before but Lucy has some hidden past trauma stopping her from loving him back.",Teen And Up Audiences,not a series,5/25/2023,39,39,1,?,incomplete,multichapter(updating),4/27/2023,2/28/2023,28,58,86,active,1,5,6,477
https://archiveofourown.org/works/46544185,A lack of links,SarahAki,4/16/2023,4/16/2023,1-Jan,English,727,22,4,0,107,No Archive Warnings Apply,General Audiences,"Lucy Carlyle, Quill Kipps, Holly Munro, George Cubbins | George Karim, Anthony Lockwood",,"It was the disconnect he couldn't stand. That he would be welcomed as his place at the table wasn't a given, he was the outsider.",General Audiences,not a series,5/25/2023,39,39,1,1,completed,oneshot,5/3/2023,3/7/2023,22,57,79,active,1,5,0,727
https://archiveofourown.org/works/46533181,i'm an anti-romantic,singularitiis,4/16/2023,4/16/2023,1-Jan,English,"1,670",92,22,6,735,No Archive Warnings Apply,General Audiences,"Quill Kipps, Anthony Lockwood, Lucy Carlyle, Holly Munro, Kat Godwin, Montagu Barnes, George Cubbins | George Karim","POV Outsider, Fluff, But Kinda Sad, bc kipps feels lonely, kipps wants love, no beta we die like a Visitor","Quill Kipps is jealous of Anthony Lockwood.Why is he jealous of Tony?Because he has something that Kipps wants. Lucy Carlyle, well not the person, but the idea behind it. That type of unconditional love that Lucy Carlyle gives Lockwood. Quill wants that too.ORQuill Kipps spots Lucy Carlyle and Anthony Lockwood in their own little world, twice. He can't help but wish that for himself.",General Audiences,not a series,5/25/2023,39,39,1,1,completed,oneshot,5/8/2023,3/24/2023,17,45,62,active,1,7,6,"1,670"
https://archiveofourown.org/works/46531756,How soon is now?,OctoberSeventeenth,4/16/2023,4/16/2023,2-Jan,English,"3,346",46,9,2,"1,118",Creator Chose Not To Use Archive Warnings,Explicit,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Smut, Fluff, post The Creeping Shadow, missing scene I guess, Slight Canon Divergence, Spoiler for Books 3 and 4, Kissing, Making Out, Oral Sex, Lucy being loud, Lockwood liking it, sexy hips, sleek hands, locklyle smut, Lockylyle Fluff, I hc that Lucy calls him by his 2nd name, ""Anthony is just to long to moan it"" said Lucy Carlyle","After their case and experience in Aldbury, Lucy and Lockwood were condemned to a quarantine during which they got used to sharing a bed (this fic is still in the works). They haven't really talked about what's between them... yet.Now they're back at Portland Row, sleeping apart again until Lucy stumbles into the kitchen one night. Fluff and Smut ensue.",Explicit,Part 17 of London Calling,5/25/2023,39,39,1,2,incomplete,multichapter(updating),5/22/2023,3/15/2023,3,68,71,active,1,3,17,"3,346"
https://archiveofourown.org/works/46520635,Trust and Consequences,ConYamArtist (TinCanTelephone),4/16/2023,4/16/2023,1-Jan,English,"11,662",118,26,17,962,No Archive Warnings Apply,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes","Established Relationship, Future Fic, Angst, Hurt/Comfort, Angst with a Happy Ending, Chronic Illness, Long-Distance Relationship, Trust Issues, in which traumatized children grow up and become normal people, and have to deal with normal people problems, Post-Canon","After six years overseas for school and work, Lucy returns to 35 Portland Row to find not all is as she left it.",Teen And Up Audiences,Part 1 of What Happened Next,5/25/2023,39,39,1,1,completed,oneshot,5/21/2023,4/16/2023,4,35,39,active,1,4,11,"11,662"
https://archiveofourown.org/works/46516504,you know for me it’s always you,oceanwave_blues,4/15/2023,5/10/2023,5/?,English,"12,729",61,26,4,819,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Flo Bones, Jessica Lockwood, Kat Godwin, Quill Kipps, Mary Carlyle, Lucy Carlyle's Mother, Norrie White, The Skull (Lockwood & Co.), Holly Munro","Personified skull, lockwood is not exactly mentally well, Mrs. Carlyle's A+ Parenting, George is the only real adult, someone save that poor boy, Jessica Lives, Skull is the #1 Locklyle shipper, George wants that title, George and skull rivalry, perfect Holly Munro, Jessica raised Lockwood, we basically mashed karim and cubbins together, Angst because Lockwood and Lucy prefer to ignore obvious feelings, Alternate Universe - Modern Setting","Lucy Joan Carlyle was fine. She was sure of it. She was happy. She has a great best friend, great life, great house. Well, calling it a house was a stretch. She had a great apartment. She was great. Absolutely great. In fact, the thought that anyone could think that she was less than great was one she resented deeply.George Karim disagrees. Strongly. He believes Lucy lives in a place of delusion so far away that pigs flying are the norm. Needless to say, George is correct.Or: Locklyle AU where Lucy owns a Bookshop/Cafe threatening to go out of business (hell yeah, two tropes in one :)) and Lockwood is an actor starring in an adaptation of one of George’s books.",Teen And Up Audiences,not a series,5/25/2023,40,15,5,?,incomplete,multichapter(updating),5/10/2023,4/15/2023,15,25,40,active,1,12,14,"12,991"
