,fanfic_id,link,title,published,language,summary,warning,author_id
512,46446238,https://archiveofourown.org/works/46446238,These Strange Midnight Hours,2023-04-12,English,"Lockwood shook his head. ""Sorry, I'm—I should have just… gone to bed."" He smiled, a little contrite. ""As that's not happening at the moment, mind if I keep you company?""Lucy started the burner and put down the kettle, then leaned back against the counter. ""I feel like I should be asking you that.""""Well, I asked first."" Lockwood was grinning now, that grin he loved to use when he had the upper hand. Lucy occasionally wished she hated it, but right now, it was a nice change from the strange mood he'd been in all night.""Fine, then. No, I don't mind. Not sure how good of company I'll be. My mind's racing. Too much coffee. It was a nice night, though.""""It was.""--------A late night chance meeting in the kitchen sees some long overdue developments.",No Archive Warnings Apply,5202485
513,47246881,https://archiveofourown.org/works/47246881,Scars,2023-05-17,English,"Lucy has a lot of past trauma from her mother, and this resurfaces when she and Lockwood & Co. go treasure hunting with Quill's crew. Then after she and Lockwood have a heart-to-heart convo (WE LOVE HEART TO HEARTS!!) they all have to do a mad dash between houses so Lucy doesn't get caught by her mother. Eventually, Lucy ends up back at her hometown kidnapped, and someone may or may not get shot. Please don't read if violence is a trigger because there is a lot of it in here. It's kinda like a trauma for the plot and comfort story. Also it really won't make much sense if you haven't read the books or watched the show (THEY JUST CANCELED SEASON TWO HOW DARE THEY) this is not one of those fics where you can just jump on lol",Graphic Depictions Of Violence,17543905
514,47335369,https://archiveofourown.org/works/47335369,I Believe in Love (You Give Me Reason To),2023-05-21,English,"Lucy's never thought of herself as attractive, and that's fine. Prettiness isn't her profession and Lockwood loves her regardless of what she looks like, so in the end it doesn't matter.Or: Lockwood can't stand the thought of Lucy thinking she is less than anyone, for any reason.",No Archive Warnings Apply,1764922
515,45996544,https://archiveofourown.org/works/45996544,Dear to me,2023-03-25,English,Lucy buys a copy of Frankenstein in an effort to impress Lockwood. They end up quoting it to each other back and forth.,No Archive Warnings Apply,2440594
516,47463505,https://archiveofourown.org/works/47463505,the blood in our future,2023-05-27,English,"After everything that has happened at Wythburn Mill, Lockwood & Co. are preparing to go home, back to London, and let the past rest. But when something dark follows them and a grizzly streak of murders targets one of their members in particular, it seems that old lies don't want to stay buried, after all.With their enemies stronger than ever before and time becoming a thing to race against, will Lockwood, Lucy, and George be able to uncover the truth before it is too late?----------------Part 1 ""the bones of our past"" has to be read before this trust me",Graphic Depictions Of Violence,5623291
517,47328118,https://archiveofourown.org/works/47328118,Dear Diary,2023-05-21,English,A retelling of the TV show in the form of diary entries from our main characters (Dracula style)OrWhat is going on inside their heads throughout the course of the show!,Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,9349968
518,46958662,https://archiveofourown.org/works/46958662,Sometimes it's just better (not to know).,2023-05-05,English,"When you get a gut feeling that something is targeting 35 Portland Row, and therefore your family; how far will you go to protect it?orReader has Touch and the gift of premonition, and knows something is brewing. Lockwood is their traumatized cousin, Lucy their badass (and slightly confused) girlfriend, the relationship with George is a little rocky; but they would do anything to protect each other, as the family they are.",Graphic Depictions Of Violence,10983761
519,47887528,https://archiveofourown.org/works/47887528,Heatwave,2023-06-15,English,"Lucy, the Skull, and a London heatwave.",No Archive Warnings Apply,947558
520,46200703,https://archiveofourown.org/works/46200703,it takes some time to get it right,2023-04-02,English,"Lucy passes out during training, Lockwood is concerned",No Archive Warnings Apply,3078813
521,47774725,https://archiveofourown.org/works/47774725,Letters of Lost Time,2023-06-10,English,"After the events of The Creeping Shadow, Lockwood and Co. is getting ready to go out on a new case. While cleaning, Holly finds some letters addressed to Lucy...",No Archive Warnings Apply,8759218
522,47622721,https://archiveofourown.org/works/47622721,"I'm a mess, but I'm the mess that you wanted",2023-06-03,English,"The Skull continued to moan and mope every time Lucy saw Tommy. “He’s a loser, Lucy. It is outrageous that you prefer his inane presence to mine. At least that idiot Lockwood was occasionally interesting.”“Since you’re a malevolent skull in a jar, I’m sure you’ll understand if I ignore your relationship advice,” Lucy replied icily.-----Shortly after Lucy begins working as a freelance agent, she meets Tommy. He's attractive, nice, and fun. Most importantly, he's a distraction from her loneliness and constant longing for Lockwood. It goes well, until it doesn't. And then Lockwood shows up at her door and everything changes.Set between The Hollow Boy and through the beginning of The Creeping Shadow.",No Archive Warnings Apply,13941049
523,46840903,https://archiveofourown.org/works/46840903,If I could throw my arms around you,2023-04-30,English,"Lucy and Lockwood are both thrilled to take a new case in a new town. But when they show up to the hotel, they realize they've been booked for one bed. And that bed is TINY. Looks like they'll be getting closer than they intended this weekend.Basically the classic ""there was only one bed"" trope but add a little angst because Lucy is as chronic over-thinker. Mainly fluff though :)",No Archive Warnings Apply,17260750
524,47479732,https://archiveofourown.org/works/47479732,My Lipstick Looks Good On Your Face,2023-05-28,English,"“I swear I truly don’t know if to be happy because your thick heads finally figured everything out or murder you about your bloody awful timing to do this shit here right now” George whisper yelled.“Surprise?” Lucy asked innocently for the first time since they were discovered.George sent them a withering look.“You two are incredibly lucky there’s is already people trying to murder us because I-”.As if on cue, voices outside the room interrupted his threat.“Find them, they are still here!”.",Creator Chose Not To Use Archive Warnings,8186197
525,47111407,https://archiveofourown.org/works/47111407,Survival Tactics,2023-05-11,English,"Lockwood and Lucy are held captive by relic men who decide psychological torture is the best option, making them do things to each other they’ve both dreamed of. Too bad they’re in a nightmare.",Creator Chose Not To Use Archive Warnings,1461587
526,45382279,https://archiveofourown.org/works/45382279,except when we went from friends to this,2023-02-27,English,Tumblr request:I'm a fan of yours on ao3 and I binged your The Devil All the Time series this week - so good OMFG - and your soft smut is immaculate.Would you bless us with some Lucy/Lockwood first time smut including the Lockwood Pajamas (tm)?,No Archive Warnings Apply,1697702
527,44980717,https://archiveofourown.org/works/44980717,"Open the blinds, let me see your face",2023-02-12,English,Huddling for warmth in the freezing basement of a crumbling manor house.,No Archive Warnings Apply,1697702
528,45430231,https://archiveofourown.org/works/45430231,The Gallows Club Conspiracy,2023-03-01,English,"With George and Flo sending them on blind dates at the exact same time, in the exact same place, Lockwood and Lucy are prepared to play along with their friends tricks. Only when they show up, sure they are to be coupled up, they find things are not set to go as they expected.",No Archive Warnings Apply,2440594
