link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags,prev_words
https://archiveofourown.org/works/46990882,A Helping Hand,mliz18,2023-05-06,2023-05-23,6/6,English,"10,955",323,139,35,"3,744",Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Angst, Fluff, Domestic Fluff, Mutual Pining, Pre-Relationship, Friends to Lovers, 5 Times, 5 Things, 5+1 Things, Emotional Hurt/Comfort, Hurt/Comfort","Five of Lockwood's acts of service for Lucy, and a time she takes care of him.",Not Rated,Part 3 of Locklyle my beloved,6,6,completed,2023-06-02,27.0,10.0,multichapter(complete),2023-05-31,2023-04-05,2.0,56.0,58.0,active,2,3,11,"10,955"
https://archiveofourown.org/works/46160290,Convalescence,TolkienGirl,2023-04-01,2023-04-01,1/1,English,"1,127",122,13,6,811,No Archive Warnings Apply,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Quill Kipps & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Missing Scene, Episode: s01e08 Not the Eternal (Lockwood & Co.), Spoilers, Unresolved Romantic Tension, they're such cute babies, no I didn't solve what's in the room","Lockwood assures them that the pain is nothing, and more importantly, “They’re letting me keep the bullet.”Lucy scoffs. “Why do you want it?”“Souvenir.” His grin flashes, searchlight-bright. “Rather nice, isn’t it, to have something that makes death seem so…small?”",General Audiences,not a series,1,1,completed,2023-06-02,62.0,62.0,oneshot,2023-04-01,2023-04-01,62.0,0.0,62.0,inactive,3,2,6,0
https://archiveofourown.org/works/47429617,all of the girls you loved before,menina123,2023-05-26,2023-05-26,1/1,English,"2,446",195,26,22,778,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Simp Anthony Lockwood, Idiots in Love, Aged-Up Character(s), Anthony Lockwood Loves Lucy Carlyle, mostly George teasing Lockwood mercilessly, George is in possession of the one brain cell, George is also the #1 Locklyle shipper, spoilers for the show but not really for the books, George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood, A bit of pre-canon Lockwood and George","George isn’t stupid. Lockwood may think he’s discrete, but he’s far more obvious than he’d like to admit.“George, I don’t know what you’re talking about.”“So, you’re trying to tell me that it’s just happenstance that you stopped bringing other girls home exactly when Lucy moved in?”-----Lockwood doesn’t do relationships, and he does not get attached. At least not until Lucy Carlyle shows up.They take their time figuring things out, much to George's chagrin.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,7.0,7.0,oneshot,2023-05-26,2023-05-21,7.0,5.0,12.0,active,1,3,10,0
https://archiveofourown.org/works/47478904,I love the way you soften my life with your love,barronsfever (historyofbellarke),2023-05-28,2023-05-28,1/1,English,"3,704",119,40,5,831,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"George Cubbins | George Karim, Original Characters, Anthony Lockwood, Lucy Carlyle","5+1 Things, lockwood is a little shit, George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood, Flirting, Awkward Flirting, Fake/Pretend Relationship, kind of, Gift Fic, a few sexual innuendos, Andre the Ice Cream Man makes an appearance, First Kiss",5 times Lockwood makes Lucy blush in public + the 1 time she turns the tables on him,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,5.0,5.0,oneshot,2023-06-01,2023-01-30,1.0,122.0,123.0,active,1,4,11,0
https://archiveofourown.org/works/46801870,you can fit me inside the necklace you got when you were sixteen,barronsfever (historyofbellarke),2023-04-28,2023-04-28,1/1,English,878,131,24,10,933,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,,"First Kiss, Love Confessions, soft, Safe for Pandas, Addressing the promise ring Lockwood gave her, oh sorry I meant necklace, someone please tell me to stop posting these","Lucy asks about the diamond necklace.No, Lockwood, you didn't give her a family diamond necklace just because you thought she might like it.",General Audiences,not a series,1,1,completed,2023-06-02,35.0,35.0,oneshot,2023-06-01,2023-01-30,1.0,122.0,123.0,active,1,0,7,878
https://archiveofourown.org/works/45880543,Vid: Gasoline,catnap332,2023-03-20,2023-03-20,1/1,English,0,6,0,1,59,No Archive Warnings Apply,,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Fanvids, Video","The world is tough for three Talented youths, but at least they have each other.Spoilers for all of season 1.Song by Halsey.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,74.0,74.0,oneshot,2023-03-20,2023-03-20,74.0,0.0,74.0,inactive,0,3,2,0
https://archiveofourown.org/works/45581908,Gunshots Are More Powerful Than Sheer Stubbornness,Random_Nerd3,2023-03-08,2023-03-08,2/2,English,"3,583",173,23,12,"1,766",No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Hurt/Comfort, Injury, Lockwood's Gunshot Wound, Comfort, Hurt Anthony Lockwood, Simp Anthony Lockwood, Anthony Lockwood is a Mess, Anthony Lockwood Needs a Hug, Touch-Starved Anthony Lockwood, George Cubbins | George Karim Needs a Hug, Protective Lucy Carlyle, Lucy Carlyle Is Dating Idiots In Love, No Lockwood You Cannot Do Things With One Hand Using Sheer Force Of Will, Anthony Lockwood Is Stressed, Anthony Lockwood Cries, but then they fix it",As Lockwood's slow healing process begins he quickly realizes he needs help with mundane tasks. Like getting dressed.or2x Lockwood has to ask for help and 1x he wants to.,Teen And Up Audiences,Part 5 of Lockwood & His Collection Of Idiots,2,2,completed,2023-06-02,86.0,86.0,multichapter(complete),2023-05-24,2023-02-09,9.0,104.0,113.0,active,2,3,16,0
https://archiveofourown.org/works/46709671,bigger than these bones,the_one_that_fell,2023-04-24,2023-04-24,1/1,English,"5,661",132,19,22,621,No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & Norrie White","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Lucy Carlyle's Mother, Lucy Carlyle's Father, Lucy Carlyle's Sisters, Norrie White, Joy Young","Character Study, Angst, Hurt/Comfort, Disordered Eating, Self-Harm, Body Image, Self-Esteem Issues, Anxiety, Sensory Overload, Past Child Abuse, Canonical Character Death, Angst with a Happy Ending",Lucy avoided mirrors whenever she could.,Teen And Up Audiences,not a series,1,1,completed,2023-06-02,39.0,39.0,oneshot,2023-06-01,2015-06-30,1.0,2893.0,2894.0,active,4,8,12,"5,661"
https://archiveofourown.org/works/46420756,Fool Me Once,TheMalapert,2023-04-11,2023-04-11,1/1,English,"3,286",188,41,20,"1,081",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Montagu Barnes, Julius Winkman","Angst, Hurt/Comfort, Panic Attacks, discussion of trauma, Therapy, the kids aren’t alright, Canon-Typical Violence, Aftermath of Torture, PTSD, Still some fluff though, Safe for Pandas","In the aftermath of the catacombs, Lockwood gets more tests than usual at the hospital.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,52.0,52.0,oneshot,2023-05-31,2023-03-06,2.0,86.0,88.0,active,1,5,11,0
https://archiveofourown.org/works/46018228,Hypnotic,Random_Nerd3,2023-03-26,2023-04-04,3/4,English,"8,867",49,9,0,"1,098",No Archive Warnings Apply,"Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim, Lucy Carlyle/Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Hypnotism, Consensual Hypnotism, hypnokink, Eventual Smut, Switch!Lucy Carlyle, Dom!Anthony Lockwood, Sub!George Karim, Protective Anthony Lockwood, Protective Lucy Carlyle, Submissive George Cubbins | George Karim, George Cubbins | George Karim Needs a Hug, Dom/sub, Kink Discovery, Healing Trauma Through BDSM, No Beta I Die Like Kipps' Talent, Simp Anthony Lockwood, BDSM, The Author Regrets Nothing, Dead Dove: Do Not Eat, Other Additional Tags to Be Added, Third Person Lucy POV","As the trio devels into the world of BDSM and learn how to navigate their new dynamics George discovers hypnosis, and decides it's his turn to try out something new.Preview:“Everything can be so overwhelming sometimes,” Lucy said, unsure of where the words were coming from. It’s like she hypnotized herself, stuck in a cycle, craving to make George feel good. George didn’t reply verbally. His head tilted slightly.He was listening.“Sometimes things can be intense, and impossible to deal with. Which is why I’m going to help you Georgie. I’m going to help you relax,” Lucy took George’s hand. He inhaled sharply, then exhaled deeply, falling even further into his drop.*Sequel to Simple Human Anatomy*",Explicit,Part 3 of L&C NSFW,3,4,incomplete,2023-06-02,68.0,59.0,multichapter(updating),2023-05-24,2023-02-09,9.0,104.0,113.0,active,4,3,21,0
https://archiveofourown.org/works/46696270,Hear With Your Heart,GabyU07,2023-04-23,2023-04-23,1/1,English,"4,103",56,0,3,646,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle/Anthony Lockwood, Lucy Carlyle & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","This time is based in a movie because apparently I need something to write, This time is only fluff i promise, I love these three so much, George is a little Shit, pretty sure nobody else ships them more than george","“What is it?” Lockwood questioned.“Why don’t you try yourself?” She asked expectantly.“Try what?” He asked, confusion clear on his face.“To listen and find the source” She replied grabbing his hand in hers.“What? I’m not a listener Luce, I can’t-“.“Yes you do” She cut him off.",Teen And Up Audiences,not a series,1,1,completed,2023-06-02,40.0,40.0,oneshot,2023-05-28,2023-03-29,5.0,60.0,65.0,active,4,3,5,"4,103"
https://archiveofourown.org/works/47270335,Hot Summer Camp,Meguran,2023-05-19,2023-05-30,3/?,English,"8,712",64,42,5,942,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, Quill Kipps","Summer Camp, Way too humid, Kipps likes to look at Lockwood, Lucy likes to look at Lockwood, Lockwood likes to look at Lucy, Sorry this doesn't involve Kipps, Masturbation, Pining","DEPRAC is holding a Summer camp for agents, and Lockwood and Lucy have to share a cabin.",Not Rated,not a series,3,?,incomplete,2023-06-02,14.0,3.0,multichapter(updating),2023-05-30,2023-04-19,3.0,41.0,44.0,active,1,3,8,"6,528"
https://archiveofourown.org/works/47025892,everybody stands and keeps score,JennaTalbot,2023-05-08,2023-05-08,1/1,English,"2,351",12,6,0,341,Rape/Non-Con,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Marissa Fittes","Major book spoilers, teg spoilers, Book 5 spoilers, Canon Divergence, Dead Dove: Do Not Eat, Involuntary Possession, Nonconsensual Handjobs, Hurt No Comfort, Whump","Lucy felt herself push off from the desk, the rough wood sliding beneath her fingers as she crossed the space between them. Lockwood didn’t quite flinch, but it was a close thing, and Lucy felt her heart ache. Lockwood was afraid of her. His posture remained relaxed, but she saw the hitch in his breathing, could sense the apprehension rolling off of him in waves.",Explicit,Part 2 of stepped into a cruel world,1,1,completed,2023-06-02,25.0,25.0,oneshot,2023-06-01,2023-02-28,1.0,93.0,94.0,active,1,3,9,"2,351"
https://archiveofourown.org/works/47215669,Misguided Ghosts,Solar_beats,2023-05-16,2023-05-16,1/?,English,"1,120",2,0,0,23,No Archive Warnings Apply,Anthony Lockwood/Original Female Character(s),"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Quill Kipps, The Skull (Lockwood & Co.)",Found Family,"In which, Leo tries to come to terms with the fact that she's in love with her best friend while they try not to get killed by ghosts.orAnthony Lockwood is home, Leo wants to tell him, but she'll save it for another day- another day when she can walk the streets safely, and his smiles are no longer weary.",Teen And Up Audiences,not a series,1,?,incomplete,2023-06-02,17.0,17.0,multichapter(updating),2023-05-16,2023-05-16,17.0,0.0,17.0,active,1,5,1,"1,120"
https://archiveofourown.org/works/46018486,Happy,Merthur_Klance_Hualian,2023-03-26,2023-03-26,1/1,English,527,5,0,1,87,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle & Anthony Lockwood, George Cubbins | George Karim & Anthony Lockwood, Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Crack, i haven't read the books, Drabble, Friendship",Just a conversation after a case.I have not read the books and only watched the TV series. Don't judge but I see them as Soulmates. It could be platonic or non-platonic depends on you.,Not Rated,Part 1 of One shots- Lockwood & Co,1,1,completed,2023-06-02,68.0,68.0,oneshot,2023-03-26,2023-03-26,68.0,0.0,68.0,inactive,3,3,4,0
https://archiveofourown.org/works/47217127,The Promis (Part II),OctoberSeventeenth,2023-05-16,2023-05-16,1/1,English,"1,459",21,7,1,170,Creator Chose Not To Use Archive Warnings,"Lucy Carlyle & The Skull, George Cubbins | George Karim & The Skull, Anthony Lockwood & The Skull, The Skull & Jessica Lockwood, Lucy Carlyle/Anthony Lockwood, Flo Bones/George Cubbins | George Karim, Holly Munro/Norrie White","George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood, Flo Bones, Quill Kipps, Holly Munro, Norrie White, Jessica Lockwood, The Skull (Lockwood & Co.)","spoilers for all the books, post TEG, Lots of my own Lore from London Calling and You and Me and Herons Series, Funeral, But no body died - don't worry!, Goodbyes, My ideas for the skull backstory, and a lot of the other backstories tbh, established locklyle, estblished Karbones, The Skull is a Little Shit (Lockwood & Co.), But they all loved him anyway","George, Lucy and Lockwood are researching the skull's history because they want to give it a proper farewell.Here's my idea for the end of their time as agents. After that, they can just be Lucy, George and Anthony, going to college together and doing whatever they want.But before that, they have to close with a chapter of their lives and say goodbye to a special friend.",Teen And Up Audiences,Part 24 of London Calling,1,1,completed,2023-06-02,17.0,17.0,oneshot,2023-06-01,2023-03-15,1.0,78.0,79.0,active,7,9,12,"1,459"
https://archiveofourown.org/works/47212141,make things silver,RainShadow07,2023-05-16,2023-05-22,3/5,English,"7,394",99,54,14,974,No Archive Warnings Apply,"Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood, Lucy Carlyle/George Cubbins | George Karim, George Cubbins | George Karim/Anthony Lockwood, Lucy Carlyle/Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","pre/developing cot3, lockwood chaos prompt, Only One Bed, Maysturbation, Snowed In, Polyamory Negotiations, Pining, Idiots in Love, Friends With Benefits, Denial of Feelings, Happy Ending, starts off with georgewood, Hand Jobs, Masturbation, angry retributive masturbation, Mild Angst, Mutual Masturbation, Exhibitionism, Voyeurism, Lucy and Lockwood are just egging eachother on, Vaginal Fingering","It was only after she and Lockwood had finished the dishes, and George had thoroughly explored the kitchen, that Lucy realized the problem with the little cottage.There was only one bed.She stood in the living room, one socked foot nervously rubbing against her calf. It was uncomfortably chilly. George squatted in front of the radiator and tsked. “Circuit’s burnt out,” he said, absently running his thumb along his lower lip.---Snowed in, only one bed, and Lucy catches the boys in a compromising position, forcing them to admit their friends-with-benefits arrangement. What's a girl to do?",Explicit,Part 8 of Lockwood & Co works,3,5,incomplete,2023-06-02,17.0,11.0,multichapter(updating),2023-06-02,2023-02-02,0.0,120.0,120.0,active,4,3,21,0
